BVB_ID,player_name,player_country,DOB,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_in,big_stat_player_name,gender,isBlack_Challenge,isBlack_Elite16,isBlack,player_name_y,duration_avg,partners_count,duration_median,height_imputed,current_age
7690,Melissa Jasper,United States,1974-12-26,"Crystal Springs, MS","Jackson, MS",0.0,0.0,0.0,0.0,1.0,6.0,0.0,63.0,Melissa Jasper,W,False,False,False,Melissa Jasper,29.0,1.0,29.0,63.0,48.0
7691,Olaya Pérez Pazo,Venezuela,1983-06-07,"Caracas, Venezuela","Dallas, TX",0.0,3.0,1.0,0.0,66.0,6715.0,0.06,71.0,Olaya Pazo,W,False,False,False,Olaya Pazo,41.073170731707314,10.0,39.0,71.0,39.0
7692,Rebeca Pazo Perez,Venezuela,1983-06-07,Caracas,"Boston, MA",0.0,0.0,0.0,0.0,12.0,354.0,0.0,70.0,Rebeca Pazo,W,False,False,False,Rebeca Pazo,35.94736842105263,4.0,36.0,70.0,39.0
7693,LV Hanson,United States,1979-02-23,"Pensacola, FL","Atlanta, GA",0.0,0.0,0.0,0.0,6.0,83.0,0.0,77.0,LV Hanson,M,False,False,False,LV Hanson,47.5,5.0,43.5,77.0,43.0
7694,Richard Rainwater,United States,1967-11-16,,"Atlanta, GA",0.0,0.0,0.0,0.0,8.0,41.0,0.0,,Richard Rainwater,M,False,False,False,Richard Rainwater,39.42857142857143,4.0,38.0,75.096018735363,55.0
7699,Erin Heffner,United States,1983-06-07,,"Pelham, AL",0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Erin Heffner,W,False,False,False,Erin Heffner,,1.0,,70.00311958405545,39.0
7701,John DeCastro,United States,1970-06-21,,"Indianapolis, IN",0.0,0.0,0.0,0.0,3.0,15.0,0.0,,John DeCastro,M,False,False,False,John DeCastro,31.5,2.0,30.5,75.096018735363,52.0
7702,Jeffrey DeWit,United States,1972-12-21,,"Peoria, AZ",0.0,0.0,0.0,0.0,10.0,50.0,0.0,77.0,Jeffrey DeWit,M,False,False,False,Jeffrey DeWit,40.3,4.0,39.5,77.0,50.0
7703,Jason Hooper,United States,1974-09-11,,"Chicago, IL",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Jason Hooper,M,False,False,False,Jason Hooper,24.0,1.0,24.0,75.096018735363,48.0
7704,Clint Gentry,United States,1983-06-27,"Franklin, OH","Dublin, OH",0.0,0.0,0.0,0.0,5.0,113.0,0.0,73.0,Clint Gentry,M,False,False,False,Clint Gentry,39.333333333333336,4.0,49.0,73.0,39.0
7705,Brandon Kelly,United States,1982-09-25,"Indianapolis, IN","Carmel, IN",0.0,0.0,0.0,0.0,17.0,884.0,0.0,76.0,Brandon Kelly,M,False,False,False,Brandon Kelly,41.15,9.0,38.0,76.0,40.0
7706,Kevin Lorenz,United States,1981-03-15,,"Chicago, IL",0.0,0.0,0.0,0.0,2.0,126.0,0.0,,Kevin Lorenz,M,False,False,False,Kevin Lorenz,24.0,1.0,24.0,75.096018735363,41.0
7707,Brian Polark,United States,1978-04-06,,"Cincinnati, OH",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Brian Polark,M,False,False,False,Brian Polark,18.0,1.0,18.0,75.096018735363,44.0
7708,Benjamin Shamrokh,United States,1979-04-15,,"Minneapolis, MN",0.0,1.0,0.0,0.0,22.0,901.0,0.05,72.0,Benjamin Shamrokh,M,False,False,False,Benjamin Shamrokh,46.8,5.0,42.0,72.0,43.0
7709,Adam VanOort,United States,1976-09-08,"Fulda, MN","Burnsville, MN",0.0,0.0,0.0,0.0,10.0,211.0,0.0,76.0,Adam VanOort,M,False,False,False,Adam VanOort,45.285714285714285,1.0,40.0,76.0,46.0
7710,Leonardo Lunardi,United States,1982-06-26,,"Sarasota, FL",0.0,0.0,0.0,0.0,6.0,384.0,0.0,,Leonardo Lunardi,M,False,False,False,Leonardo Lunardi,34.5,4.0,34.0,75.096018735363,40.0
7711,Derek Boyle,United States,1976-05-05,,"Chicago, IL",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Derek Boyle,M,False,False,False,Derek Boyle,24.0,1.0,24.0,75.096018735363,46.0
7712,Robert Hevezi,United States,1971-08-16,,"Valparaiso, IN",0.0,0.0,0.0,0.0,22.0,759.0,0.0,,Robert Hevezi,M,False,False,False,Robert Hevezi,39.08695652173913,8.0,39.0,75.096018735363,51.0
7713,Eric Lefevre,United States,1975-11-04,,"Bath, MI",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Eric Lefevre,M,False,False,False,Eric Lefevre,25.0,1.0,25.0,75.096018735363,47.0
7714,Ryan Owens,United States,1980-10-20,"Evanston, IL","Yorba Linda, CA",0.0,0.0,0.0,0.0,4.0,27.0,0.0,,Ryan Owens,M,False,False,False,Ryan Owens,45.0,3.0,50.0,75.096018735363,42.0
7715,David Madden,United States,1976-01-06,,"Chicago, IL",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,David Madden,M,False,False,False,David Madden,19.0,1.0,19.0,75.096018735363,46.0
7716,Ryan Schmidt,United States,1976-05-07,,"Clearwater, FL",0.0,0.0,0.0,0.0,2.0,7.0,0.0,,Ryan Schmidt,M,False,False,False,Ryan Schmidt,33.0,2.0,33.0,75.096018735363,46.0
7717,Brady Schuler,United States,1973-12-09,,"Maineville, OH",0.0,0.0,0.0,0.0,11.0,514.0,0.0,76.0,Brady Schuler,M,False,False,False,Brady Schuler,40.625,5.0,38.0,76.0,49.0
7718,Karl Burrows,United States,,,,0.0,0.0,0.0,0.0,2.0,9.0,0.0,,Karl Burrows,M,False,False,False,,,,,75.096018735363,
7719,Joshua Garwood,United States,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Joshua Garwood,M,False,False,False,,,,,75.096018735363,
7720,Jack Matthews,United States,1990-07-07,,"Libertyville, IL",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Jack Matthews,M,False,False,False,Jack Matthews,12.0,1.0,12.0,75.096018735363,32.0
7721,Steve Slanziky,United States,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Steve Slanziky,M,False,False,False,,,,,75.096018735363,
7722,Amanda Ayres,United States,1981-07-14,,"Miami Beach, FL",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Amanda Ayres,W,False,False,False,Amanda Ayres,18.0,1.0,18.0,70.00311958405545,41.0
7723,Carol Hahnstadt,United States,1979-02-23,,"Chicago, IL",0.0,0.0,0.0,0.0,4.0,57.0,0.0,,Carol Hahnstadt,W,False,False,False,Carol Hahnstadt,44.66666666666666,4.0,44.0,70.00311958405545,43.0
7724,Becky Baltare,United States,1982-11-08,,"Ypsilanti, MI",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Becky Baltare,W,False,False,False,Becky Baltare,20.0,1.0,20.0,70.00311958405545,40.0
7725,Melissa Collins,United States,1978-11-18,,"Cold Spring, KY",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Melissa Collins,W,False,False,False,Melissa Collins,14.0,1.0,14.0,70.00311958405545,44.0
7726,Jennifer Bowman,United States,1982-08-02,,"Maple Grove, MN",0.0,0.0,0.0,0.0,10.0,139.0,0.0,69.0,Jennifer Bowman,W,False,False,False,Jennifer Bowman,41.17391304347826,2.0,38.0,69.0,40.0
7727,Stephanie Chapek,United States,1979-08-26,"Minnestonka, MN","Bloomington, MN",2.0,0.0,0.0,0.0,24.0,1002.0,0.08,75.0,Stephanie Chapek,W,False,False,False,Stephanie Chapek,42.578125,3.0,39.5,75.0,43.0
7728,Beth Vieth,United States,1980-06-02,,"Florence, KY",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Beth Vieth,W,False,False,False,Beth Vieth,14.0,1.0,14.0,70.00311958405545,42.0
7729,Jill Frondorf,United States,1976-02-18,,"Cincinnati, OH",0.0,0.0,0.0,0.0,4.0,33.0,0.0,69.0,Jill Frondorf,W,False,False,False,Jill Frondorf,33.2,1.0,35.0,69.0,46.0
7731,Carla Imperatore,United States,1979-08-23,,"Clearwater, FL",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Carla Imperatore,W,False,False,False,Carla Imperatore,20.0,1.0,20.0,70.00311958405545,43.0
7732,Rachel Malmborg,United States,1983-04-17,,"Mokena, IL",0.0,0.0,0.0,0.0,2.0,21.0,0.0,70.0,Rachel Malmborg,W,False,False,False,Rachel Malmborg,40.8,2.0,42.0,70.0,39.0
7733,Iwona Lodzik,Poland,1980-05-10,"Prospect Heights, IL","Torrance, CA",1.0,1.0,0.0,0.0,44.0,3144.0,0.05,73.0,Iwona Lodzik,W,False,False,False,Iwona Lodzik,41.5945945945946,17.0,40.0,73.0,42.0
7734,Traci Morin,United States,1978-11-02,"Bay City, MI","Redondo Beach, CA",1.0,0.0,3.0,0.0,59.0,3018.0,0.07,74.0,Traci Morin,W,False,False,False,Traci Morin,42.22413793103448,16.0,39.0,74.0,44.0
7735,Steven Pribonic,United States,1984-02-22,,"Columbus, OH",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Steven Pribonic,M,False,False,False,Steven Pribonic,21.0,1.0,21.0,75.096018735363,38.0
7737,Vyacheslav Makhortov,Russia,,,,0.0,0.0,0.0,0.0,6.0,119.0,0.0,,Vyacheslav Makhortov,M,False,False,False,,,,,75.096018735363,
7738,Alexander Likholetov,Russia,1987-03-04,Khakrov,Belgrad,2.0,1.0,1.0,3.0,64.0,2798.0,0.06,81.0,Alexander Likholetov,M,False,False,False,Alexander Likholetov,43.12643678160919,12.0,41.0,81.0,35.0
7739,Alexey Pastukhov,Russia,1989-06-28,Moscow,Moscow,1.0,0.0,3.0,1.0,47.0,1938.0,0.09,75.0,Alexey Pastukhov,M,False,False,False,Alexey Pastukhov,43.1,9.0,41.0,75.0,33.0
7740,Sergey Kostyukhin,Russia,1989-05-17,Moscow,Moscow,0.0,1.0,3.0,0.0,11.0,364.0,0.36,76.0,Sergey Kostyukhin,M,False,False,False,Sergey Kostyukhin,43.5,2.0,43.5,76.0,33.0
7742,Valeri Aleksejev,Estonia,1976-06-23,Narva,Tallinn,0.0,0.0,0.0,0.0,12.0,112.0,0.0,72.0,Valeri Aleksejev,M,False,False,False,Valeri Aleksejev,31.75,3.0,31.0,72.0,46.0
7743,Anton Gussev,Estonia,,,,0.0,0.0,0.0,0.0,3.0,22.0,0.0,,Anton Gussev,M,False,False,False,,,,,75.096018735363,
7744,Maksim Petrov,Estonia,1983-10-19,Tallinn,Tallinn,0.0,0.0,0.0,0.0,33.0,320.0,0.0,77.0,Maksim Petrov,M,False,False,False,,,,,77.0,39.0
7745,Aleksei Povjakel,Estonia,1984-05-05,Tallinn,Tallin,0.0,0.0,0.0,0.0,26.0,239.0,0.0,74.0,Aleksei Povjakel,M,False,False,False,Aleksei Povjakel,40.78947368421053,1.0,41.0,74.0,38.0
7746,Krzysztof Zabinski,Poland,,,,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,Krzysztof Zabinski,M,False,False,False,,,,,75.096018735363,
7747,Oleg Uharev,Russia,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Oleg Uharev,M,False,False,False,,,,,75.096018735363,
7748,Olesya Sharavskaya,Russia,1984-10-01,Belgorod,,0.0,0.0,0.0,0.0,2.0,24.0,0.0,73.0,Olesya Sharavskaya,W,False,False,False,Olesya Sharavskaya,28.0,1.0,28.0,73.0,38.0
7749,Elena Sakulina,Russia,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Elena Sakulina,W,False,False,False,,,,,70.00311958405545,
7750,Daria Yarzutkina,Russia,1988-07-10,Krasnodar,Obninsk,0.0,0.0,1.0,0.0,24.0,385.0,0.04,70.0,Daria Yarzutkina,W,False,False,False,Daria Yarzutkina,37.6,6.0,34.5,70.0,34.0
7751,Inna Shmat,Russia,1985-01-05,Novosibirsk,Novosibirsk,0.0,0.0,0.0,0.0,19.0,663.0,0.0,70.0,Inna Shmat,W,False,False,False,Inna Shmat,42.42105263157895,2.0,40.0,70.0,37.0
7752,Elizaveta Ryabova,Russia,1988-05-29,Moscow,,0.0,0.0,2.0,0.0,11.0,410.0,0.18,71.0,Elizaveta Ryabova,W,False,False,False,Elizaveta Ryabova,35.0,3.0,31.0,71.0,34.0
7753,Victoria Demircheva,Russia,1982-11-08,,,1.0,0.0,0.0,0.0,4.0,85.0,0.25,69.0,Victoria Demircheva,W,False,False,False,Victoria Demircheva,36.75,1.0,33.5,69.0,40.0
7754,Alexandra Chigrinova,Russia,1988-05-06,Volgograd,Obninsk,0.0,0.0,0.0,0.0,9.0,110.0,0.0,72.0,Alexandra Chigrinova,W,False,False,False,Alexandra Chigrinova,36.8,2.0,33.0,72.0,34.0
7756,Elena Milkova,Russia,1982-05-19,Solikamsk,,0.0,0.0,0.0,0.0,1.0,15.0,0.0,72.0,Elena Milkova,W,False,False,False,Elena Milkova,44.0,1.0,44.0,72.0,40.0
7757,Evgenia Ukolova,Russia,1989-05-17,Moscow,Moscow,4.0,3.0,7.0,5.0,172.0,19037.0,0.08,72.0,Evgeniya Ukolova,W,False,False,False,Evgeniya Ukolova,40.75796178343949,7.0,39.0,72.0,33.0
7758,Ekaterina Raevskaya,Russia,1990-07-06,Leningrad,St. Petersburg,0.0,0.0,0.0,0.0,7.0,143.0,0.0,72.0,Ekaterina Raevskaya,W,False,False,False,Ekaterina Raevskaya,30.33333333333333,2.0,30.0,72.0,32.0
7761,Moran Zur,Israel,1985-09-28,"Kuritiva, Brazil",Nir-David,0.0,0.0,0.0,1.0,14.0,280.0,0.0,69.0,Moran Zur,W,False,False,False,Moran Zur,34.0,1.0,34.0,69.0,37.0
7763,Marketa Slukova,Czech Republic,1988-06-28,Prague,Prague,8.0,8.0,4.0,5.0,153.0,24211.0,0.13,71.0,Marketa Slukova,W,False,False,False,Marketa Slukova,41.79089026915114,2.0,40.0,71.0,34.0
7770,Stefanie Hüttermann,Germany,1985-06-10,Oberhausen,Cologne,0.0,4.0,0.0,3.0,41.0,1365.0,0.1,70.0,Stefanie Huttermann,W,False,False,False,Stefanie Huttermann,40.588235294117645,5.0,36.0,70.0,37.0
7774,Fernandos Billiris,Greece,1984-05-13,Kalymnos,Kalymnos,0.0,0.0,0.0,0.0,6.0,39.0,0.0,75.0,Fernandos Billiris,M,False,False,False,Fernandos Billiris,42.0,1.0,44.0,75.0,38.0
7775,Thodoris Papadimitriou,Greece,1985-01-09,Thessaloniki (Hellas),Thessaloniki,0.0,1.0,1.0,1.0,15.0,634.0,0.13,74.0,Thodoris Papadimitriou,M,False,False,False,Thodoris Papadimitriou,40.55555555555556,2.0,41.0,74.0,37.0
7783,Adrián Gavira Collado,Spain,1987-09-17,La Línea de la Concepción,Tenerife,8.0,12.0,13.0,10.0,206.0,35608.0,0.16,76.0,Adrian Gavira,M,True,False,True,Adrian Gavira,43.25525525525526,6.0,41.0,76.0,35.0
7784,Francisco Alfredo Marco,Spain,1986-10-04,Benidorm,Benidorm,0.0,4.0,3.0,4.0,101.0,6998.0,0.07,71.0,Francisco Alfredo Marco,M,False,False,False,Francisco Alfredo Marco,42.0,3.0,39.0,71.0,36.0
7785,Hen Meir,Israel,1986-11-07,Tel Aviv,Tel Aviv,0.0,0.0,0.0,0.0,13.0,169.0,0.0,75.0,Hen Meir,M,False,False,False,Hen Meir,40.0,1.0,40.0,75.0,36.0
7789,Paris Christofi,Cyprus,,,,0.0,0.0,0.0,0.0,6.0,50.0,0.0,,Paris Christofi,M,False,False,False,,,,,75.096018735363,
7792,Georgios Platritis,Cyprus,1981-08-11,,,0.0,0.0,0.0,0.0,7.0,60.0,0.0,,Georgios Platritis,M,False,False,False,Georgios Platritis,43.333333333333336,1.0,39.0,75.096018735363,41.0
7793,Mostapha Hamsi,Morocco,1981-11-05,CASABLANCA,,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,Mostapha Hamsi,M,False,False,False,,,,,75.096018735363,41.0
7794,Bouchaoui Soufiane,Morocco,1983-05-09,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,76.0,Soufiane Bouchaoui,M,False,False,False,Soufiane Bouchaoui,28.5,1.0,28.5,76.0,39.0
12863,Soufiane Bouchaoui,Morocco,1983-05-09,Casablanca,,0.0,0.0,0.0,0.0,1.0,30.0,0.0,76.0,Soufiane Bouchaoui,M,False,False,False,Soufiane Bouchaoui,28.5,1.0,28.5,76.0,39.0
7798,Magnus Borge Johansen,Norway,1982-07-13,Hamar,Oslo,0.0,0.0,0.0,0.0,12.0,62.0,0.0,72.0,Magnus Borge Johansen,M,False,False,False,Magnus Borge Johansen,39.833333333333336,2.0,37.5,72.0,40.0
7799,Martin Streitfellner,Austria,1987-09-19,Salzburg,Bergheim,0.0,0.0,0.0,0.0,22.0,292.0,0.0,76.0,Martin Streitfellner,M,False,False,False,Martin Streitfellner,38.888888888888886,2.0,37.0,76.0,35.0
7800,Manuel Traxler,Austria,1986-10-30,Leoben,Eisenerz,0.0,0.0,0.0,0.0,22.0,209.0,0.0,72.0,Manuel Traxler,M,False,False,False,Manuel Traxler,37.71428571428572,1.0,35.0,72.0,36.0
7801,Gabriele Pemmer,Austria,1984-02-24,Melk,Wien,0.0,0.0,0.0,0.0,16.0,162.0,0.0,71.0,Gabriele Pemmer,W,False,False,False,Gabriele Pemmer,35.8,3.0,33.0,71.0,38.0
7802,Natalie Pavelka,Austria,1984-12-29,Wels,Altmuenster,0.0,0.0,0.0,0.0,5.0,35.0,0.0,70.0,Natalie Pavelka,W,False,False,False,Natalie Pavelka,53.0,1.0,53.0,70.0,38.0
7803,John Lewis,United States,1972-08-17,,"Phoenix, AZ",0.0,0.0,0.0,0.0,3.0,11.0,0.0,74.0,John Lewis,M,False,False,False,John Lewis,38.25,3.0,39.5,74.0,50.0
7804,Jesse Rambis,United States,1986-01-24,"Manhattan Beach, CA","Manhattan Beach, CA",0.0,1.0,2.0,1.0,58.0,4025.0,0.05,72.0,Jesse Rambis,M,False,False,False,Jesse Rambis,50.62820512820513,16.0,49.0,72.0,36.0
7805,Matt Belante,United States,1983-08-26,,"Torrance, CA",0.0,0.0,0.0,0.0,1.0,9.0,0.0,78.0,Matt Belante,M,False,False,False,Matt Belante,53.0,1.0,57.0,78.0,39.0
7806,Damien Scott,United States,1983-06-08,"Santa Ana, CA","Newport Beach, CA",0.0,0.0,0.0,0.0,7.0,299.0,0.0,77.0,Damien Scott,M,False,False,False,Damien Scott,51.5,6.0,52.0,77.0,39.0
7808,Drew Hamilton,United States,1980-02-16,,"Pasadena, TX",0.0,0.0,1.0,0.0,30.0,6710.0,0.03,74.0,Drew Hamilton,M,False,False,False,Drew Hamilton,51.0,4.0,49.0,74.0,42.0
7809,John Kessenich,United States,1987-09-18,"Kalamazoo, MI","Poughkeepsie, NY",0.0,0.0,1.0,0.0,10.0,315.0,0.1,73.0,John Kessenich,M,False,False,False,John Kessenich,49.42857142857143,4.0,45.5,73.0,35.0
7810,Paul Kessenich,United States,1979-11-19,"Kalamazoo, MI","Santa Barbara, CA",0.0,0.0,0.0,0.0,5.0,44.0,0.0,76.0,Paul Kessenich,M,False,False,False,Paul Kessenich,46.5,1.0,43.5,76.0,43.0
7811,Victoria Prince,United States,1982-12-02,"Richland, WA","Honolulu, HI",0.0,0.0,0.0,0.0,7.0,67.0,0.0,72.0,Victoria Prince,W,False,False,False,Victoria Prince,42.142857142857146,3.0,42.0,72.0,40.0
7812,Lauren Duggins Chun,United States,1982-01-21,"Fullerton, CA","Wahiawa, HI",0.0,0.0,0.0,0.0,2.0,24.0,0.0,70.0,Lauren Chun,W,False,False,False,Lauren Chun,43.8,2.0,44.0,70.0,40.0
7813,Angela Berrett,United States,1969-07-06,,"Camarillo, CA",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Angela Berrett,W,False,False,False,Angela Berrett,46.0,1.0,46.0,70.00311958405545,53.0
7814,Patty Crews,United States,1967-08-15,"Lynchburg, VA","Goodlettsville, TN",0.0,0.0,0.0,0.0,1.0,6.0,0.0,68.0,Patty Crews,W,False,False,False,Patty Crews,49.0,1.0,49.0,68.0,55.0
7815,Marcia Bradbeer,United States,1975-08-17,,"Garden Grove, CA",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Marcia Bradbeer,W,False,False,False,Marcia Bradbeer,43.0,1.0,43.0,70.00311958405545,47.0
7816,Linda Byington,United States,1970-02-12,,"Midvale, UT",0.0,0.0,0.0,0.0,5.0,351.0,0.0,72.0,Linda Byington,W,False,False,False,Linda Byington,34.75,3.0,35.5,72.0,52.0
7817,Lane Carico,United States,1990-04-25,"Manhattan Beach, CA","Manhattan Beach, CA",4.0,6.0,17.0,2.0,96.0,13297.0,0.28,70.0,Lane Carico,W,False,False,False,Lane Carico,42.3875,14.0,39.0,70.0,32.0
7818,Ashley Lee,United States,1989-11-05,,"La Habra Heights, CA",0.0,0.0,0.0,0.0,6.0,57.0,0.0,,Ashley Lee,W,False,False,False,Ashley Lee,58.0,2.0,58.0,70.00311958405545,33.0
7819,Jazmin Machado,United States,1989-03-09,"Encinitas, CA","Encinitas, CA",0.0,0.0,1.0,0.0,16.0,399.0,0.06,72.0,Jazmin Machado,W,False,False,False,Jazmin Machado,49.0,3.0,47.5,72.0,33.0
7820,Lindsey Olson,United States,1981-07-01,,"Rancho Santa Fe, CA",0.0,0.0,0.0,0.0,3.0,45.0,0.0,68.0,Lindsey Olson,W,False,False,False,Lindsey Olson,49.25,2.0,46.0,68.0,41.0
7821,Kendra Jackson VanZwieten,United States,1985-02-08,"Fort Lauderdale, FL","Pompano Beach, FL",5.0,7.0,11.0,0.0,115.0,15282.0,0.2,66.0,Kendra VanZwieten,W,False,False,False,Kendra VanZwieten,43.82706766917293,24.0,41.0,66.0,37.0
7822,Vivi Tran,United States,1980-01-26,,"Hermosa Beach, CA",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Vivi Tran,W,False,False,False,Vivi Tran,37.0,1.0,37.0,70.00311958405545,42.0
7823,Hedder Ilustre,United States,1981-03-17,,"Carson, CA",0.0,0.0,0.0,0.0,16.0,193.0,0.0,65.0,Hedder Ilustre,W,False,False,False,Hedder Ilustre,43.32,10.0,39.0,65.0,41.0
7824,Mardell Wrensch,United States,1974-08-10,,"Play del Rey, CA",0.0,0.0,0.0,0.0,2.0,15.0,0.0,72.0,Mardell Wrensch,W,False,False,False,Mardell Wrensch,48.333333333333336,2.0,41.0,72.0,48.0
7825,Whitney Pavlik,United States,1983-11-03,"Laguna Beach, CA","Laguna Beach, CA",17.0,11.0,11.0,1.0,125.0,17292.0,0.31,72.0,Whitney Pavlik,W,False,False,False,Whitney Pavlik,45.17919075144509,17.0,42.0,72.0,39.0
7826,Rachel Morris,United States,1989-07-02,,"Manhattan Beach, CA",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Rachel Morris,W,False,False,False,Rachel Morris,55.0,1.0,55.0,70.00311958405545,33.0
20494,Rachel Morrison,Scotland,1998-05-14,Ayr,,0.0,0.0,0.0,0.0,3.0,90.0,0.0,70.0,Rachel Morris,W,False,False,False,,,,,70.0,24.0
7827,Phil Schildts,United States,1975-04-29,,"El Segundo, CA",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Phil Schildts,M,False,False,False,Phil Schildts,41.0,1.0,41.0,75.096018735363,47.0
7828,Ryan Ammerman,United States,1985-12-30,"Parker, CO","Newport Beach, CA",0.0,0.0,0.0,0.0,9.0,119.0,0.0,80.0,Ryan Ammerman,M,False,False,False,Ryan Ammerman,47.75,5.0,42.5,80.0,37.0
7829,Taylor Wilson,United States,1986-06-04,,"Newport Beach, CA",1.0,0.0,0.0,0.0,8.0,219.0,0.12,,Taylor Wilson,M,False,False,False,Taylor Wilson,51.18181818181818,2.0,45.0,75.096018735363,36.0
20938,Taylor Wilson,United States,1986-06-04,,"Santa Barbara, CA",0.0,0.0,0.0,0.0,1.0,63.0,0.0,,Taylor Wilson,M,False,False,False,Taylor Wilson,51.18181818181818,2.0,45.0,75.096018735363,36.0
7830,Devon Auth,United States,1973-03-17,,"Phoenix, AZ",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Devon Auth,M,False,False,False,Devon Auth,31.0,1.0,31.0,75.096018735363,49.0
7831,Theo Brunner,United States,1985-03-17,"Ridgefield, CT","Torrance, CA",8.0,9.0,18.0,7.0,153.0,34552.0,0.23,79.0,Theo Brunner,M,False,False,False,Theo Brunner,42.89982110912344,18.0,41.0,79.0,37.0
7832,Ben Brockman,United States,1984-11-15,,"Goleta, CA",0.0,0.0,0.0,0.0,5.0,62.0,0.0,68.0,Ben Brockman,M,False,False,False,Ben Brockman,51.25,3.0,49.5,68.0,38.0
7833,Rafael Camacho,United States,1984-04-02,,"San Diego, CA",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Rafael Camacho,M,False,False,False,Rafael Camacho,45.0,1.0,45.0,75.096018735363,38.0
7834,Steve Sheppard,United States,1972-04-07,,"Ft. Worth, TX",0.0,0.0,0.0,0.0,6.0,110.0,0.0,,Steve Sheppard,M,False,False,False,Steve Sheppard,38.75,3.0,36.0,75.096018735363,50.0
7835,Soeren Schneider,United States,1977-04-29,,"Costa Mesa, CA",0.0,0.0,0.0,0.0,21.0,406.0,0.0,78.0,Soeren Schneider,M,False,False,False,Soeren Schneider,49.888888888888886,11.0,45.5,78.0,45.0
7836,Kyle Kennedy,United States,1971-04-29,,"Ft. Worth, TX",0.0,0.0,0.0,0.0,10.0,774.0,0.0,,Kyle Kennedy,M,False,False,False,Kyle Kennedy,38.25,4.0,41.0,75.096018735363,51.0
7837,Steve Roland,United States,1957-03-24,,"San Diego, CA",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Steve Roland,M,False,False,False,Steve Roland,41.0,1.0,41.0,75.096018735363,65.0
8759,Steve Roelandt,Belgium,1957-03-24,,,0.0,0.0,0.0,0.0,6.0,498.0,0.0,,Steve Roland,M,False,False,False,Steve Roland,41.0,1.0,41.0,75.096018735363,65.0
7838,Matt Heyes,United States,1980-10-25,,"Salt Lake City, UT",0.0,0.0,0.0,0.0,1.0,6.0,0.0,,Matt Heyes,M,False,False,False,Matt Heyes,40.0,1.0,40.0,75.096018735363,42.0
7839,Nick Scheftic,United States,1982-11-25,"Santa Barbara, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,13.0,512.0,0.0,83.0,Nick Scheftic,M,False,False,False,Nick Scheftic,49.8,5.0,50.0,83.0,40.0
7840,Dominique Scott,United States,,,"Manhattan Beach, CA",0.0,0.0,0.0,0.0,1.0,3.0,0.0,,Dominique Scott,M,False,False,False,,,,,75.096018735363,
7841,Brook Billings,United States,1980-04-30,"Santa Barbara, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,9.0,346.0,0.0,77.0,Brook Billings,M,False,False,False,Brook Billings,50.458333333333336,3.0,47.5,77.0,42.0
7842,Michal Michalak,Poland,1987-05-01,Ostroda,Ostroda,0.0,0.0,0.0,0.0,3.0,12.0,0.0,72.0,Michal Welc,M,False,False,False,,,,,72.0,35.0
17008,Michal Welc,United States,1985-04-16,"Dallas, TX",,0.0,0.0,0.0,0.0,2.0,170.0,0.0,,Michal Welc,M,False,False,False,Michal Welc,39.5,1.0,39.5,75.096018735363,37.0
7843,Jakub Szalankiewicz,Poland,1989-05-03,Staszow,Staszow,11.0,6.0,2.0,5.0,182.0,17494.0,0.1,75.0,Jakub Szalankiewicz,M,False,False,False,Jakub Szalankiewicz,42.11666666666667,9.0,40.0,75.0,33.0
7844,Michal Krzysztof Kadziola,Poland,1989-05-28,Dabrowa Gornicza,Lodz,9.0,4.0,3.0,4.0,124.0,11181.0,0.13,76.0,Michal Kadziola,M,False,False,False,Michal Kadziola,42.235649546827794,4.0,40.0,76.0,33.0
